state,keyword,candidate_title,candidate_url,extracted_title,identifier,status,is_real_bill,matches_keyword,error
VT,community land trust,S.50,https://legislature.vermont.gov/bill/status/2024/S.50,Bill Status S.50,S.50,Introduced,True,False,
VT,community land trust,S.51,https://legislature.vermont.gov/bill/status/2024/S.51,Bill Status S.51,S.51,In committee,True,False,
VT,community land trust,S.52,https://legislature.vermont.gov/bill/status/2024/S.52,Bill Status S.52,S.52,In committee,True,False,
VT,community land trust,S.53,https://legislature.vermont.gov/bill/status/2024/S.53,Bill Status S.53,S.53,In committee,True,False,
VT,community land trust,S.54,https://legislature.vermont.gov/bill/status/2024/S.54,Bill Status S.54 (Act 7),S.54,Introduced,True,False,
VT,community land trust,S.55,https://legislature.vermont.gov/bill/status/2024/S.55,Bill Status S.55 (Act 133),S.55,Introduced,True,False,
VT,community land trust,S.56,https://legislature.vermont.gov/bill/status/2024/S.56,Bill Status S.56,S.56,Amended,True,False,
VT,community land trust,S.57,https://legislature.vermont.gov/bill/status/2024/S.57,Bill Status S.57,S.57,In committee,True,False,
VT,community land trust,S.58,https://legislature.vermont.gov/bill/status/2024/S.58,Bill Status S.58 (Act 125),S.58,Introduced,True,False,
VT,community land trust,S.59,https://legislature.vermont.gov/bill/status/2024/S.59,Bill Status S.59,S.59,In committee,True,False,
VT,community land trust,S.60,https://legislature.vermont.gov/bill/status/2024/S.60,Bill Status S.60,S.60,Introduced,True,False,
VT,community land trust,S.61,https://legislature.vermont.gov/bill/status/2024/S.61,Bill Status S.61,S.61,In committee,True,False,
VT,community land trust,S.62,https://legislature.vermont.gov/bill/status/2024/S.62,Bill Status S.62,S.62,In committee,True,False,
VT,community land trust,S.63,https://legislature.vermont.gov/bill/status/2024/S.63,Bill Status S.63,S.63,In committee,True,False,
VT,community land trust,S.64,https://legislature.vermont.gov/bill/status/2024/S.64,Bill Status S.64,S.64,In committee,True,False,
VT,community land trust,S.65,https://legislature.vermont.gov/bill/status/2024/S.65,Bill Status S.65,S.65,Introduced,True,False,
VT,community land trust,S.66,https://legislature.vermont.gov/bill/status/2024/S.66,Bill Status S.66,S.66,In committee,True,False,
VT,community land trust,S.67,https://legislature.vermont.gov/bill/status/2024/S.67,Bill Status S.67,S.67,In committee,True,False,
VT,community land trust,S.68,https://legislature.vermont.gov/bill/status/2024/S.68,Bill Status S.68,S.68,In committee,True,False,
VT,community land trust,S.69,https://legislature.vermont.gov/bill/status/2024/S.69,Bill Status S.69,S.69,In committee,True,False,
VT,community land trust,S.70,https://legislature.vermont.gov/bill/status/2024/S.70,Bill Status S.70,S.70,In committee,True,False,
VT,community land trust,S.71,https://legislature.vermont.gov/bill/status/2024/S.71,Bill Status S.71,S.71,In committee,True,False,
VT,community land trust,S.72,https://legislature.vermont.gov/bill/status/2024/S.72,Bill Status S.72,S.72,In committee,True,False,
VT,community land trust,S.73,https://legislature.vermont.gov/bill/status/2024/S.73,Bill Status S.73 (Act 26),S.73,Introduced,True,False,
VT,community land trust,S.74,https://legislature.vermont.gov/bill/status/2024/S.74,Bill Status S.74,S.74,In committee,True,False,
VT,community land trust,S.75,https://legislature.vermont.gov/bill/status/2024/S.75,Bill Status S.75,S.75,In committee,True,False,
VT,community land trust,S.76,https://legislature.vermont.gov/bill/status/2024/S.76,Bill Status S.76,S.76,In committee,True,False,
VT,community land trust,S.77,https://legislature.vermont.gov/bill/status/2024/S.77,Bill Status S.77,S.77,In committee,True,False,
VT,community land trust,S.78,https://legislature.vermont.gov/bill/status/2024/S.78,Bill Status S.78,S.78,In committee,True,False,
VT,community land trust,S.79,https://legislature.vermont.gov/bill/status/2024/S.79,Bill Status S.79,S.79,Introduced,True,False,
VT,community land trust,S.80,https://legislature.vermont.gov/bill/status/2024/S.80,Bill Status S.80 (Act 79),S.80,Introduced,True,False,
VT,community land trust,S.81,https://legislature.vermont.gov/bill/status/2024/S.81,Bill Status S.81,S.81,In committee,True,False,
VT,community land trust,S.82,https://legislature.vermont.gov/bill/status/2024/S.82,Bill Status S.82,S.82,In committee,True,False,
VT,community land trust,S.83,https://legislature.vermont.gov/bill/status/2024/S.83,Bill Status S.83,S.83,In committee,True,False,
VT,community land trust,S.84,https://legislature.vermont.gov/bill/status/2024/S.84,Bill Status S.84,S.84,In committee,True,False,
VT,community land trust,S.85,https://legislature.vermont.gov/bill/status/2024/S.85,Bill Status S.85,S.85,Introduced,True,False,
VT,community land trust,S.86,https://legislature.vermont.gov/bill/status/2024/S.86,Bill Status S.86,S.86,In committee,True,False,
VT,community land trust,S.87,https://legislature.vermont.gov/bill/status/2024/S.87,Bill Status S.87,S.87,In committee,True,False,
VT,community land trust,S.88,https://legislature.vermont.gov/bill/status/2024/S.88,Bill Status S.88,S.88,In committee,True,False,
VT,community land trust,S.89,https://legislature.vermont.gov/bill/status/2024/S.89,Bill Status S.89 (Act 27),S.89,Introduced,True,False,
VT,community land trust,S.90,https://legislature.vermont.gov/bill/status/2024/S.90,Bill Status S.90,S.90,In committee,True,False,
VT,community land trust,S.91,https://legislature.vermont.gov/bill/status/2024/S.91,Bill Status S.91 (Act 28),S.91,Introduced,True,False,
VT,community land trust,S.92,https://legislature.vermont.gov/bill/status/2024/S.92,Bill Status S.92,S.92,In committee,True,False,
VT,community land trust,S.93,https://legislature.vermont.gov/bill/status/2024/S.93,Bill Status S.93,S.93,Introduced,True,False,
VT,community land trust,S.94,https://legislature.vermont.gov/bill/status/2024/S.94,Bill Status S.94,S.94,Amended,True,False,
VT,community land trust,S.95,https://legislature.vermont.gov/bill/status/2024/S.95,Bill Status S.95 (Act 32),S.95,Introduced,True,False,
VT,community land trust,S.96,https://legislature.vermont.gov/bill/status/2024/S.96,Bill Status S.96,S.96,Amended,True,False,
VT,community land trust,S.97,https://legislature.vermont.gov/bill/status/2024/S.97,Bill Status S.97,S.97,In committee,True,False,
VT,community land trust,S.98,https://legislature.vermont.gov/bill/status/2024/S.98,Bill Status S.98 (Act 134),S.98,Introduced,True,False,
VT,community land trust,S.99,https://legislature.vermont.gov/bill/status/2024/S.99,Bill Status S.99 (Act 41),S.99,Introduced,True,False,
VT,community land trust,S.100,https://legislature.vermont.gov/bill/status/2024/S.100,Bill Status S.100 (Act 47),S.100,Introduced,True,False,
VT,shared equity,H.1,https://legislature.vermont.gov/bill/status/2026/H.1,Bill Status H.1 (Act 44),H.1,Introduced,True,False,
VT,shared equity,H.2,https://legislature.vermont.gov/bill/status/2026/H.2,Bill Status H.2 (Act 4),H.2,Introduced,True,False,
VT,shared equity,H.3,https://legislature.vermont.gov/bill/status/2026/H.3,Bill Status H.3,H.3,Introduced,True,False,
VT,shared equity,H.4,https://legislature.vermont.gov/bill/status/2026/H.4,Bill Status H.4,H.4,Introduced,True,False,
VT,shared equity,H.5,https://legislature.vermont.gov/bill/status/2026/H.5,Bill Status H.5,H.5,In committee,True,False,
VT,shared equity,H.6,https://legislature.vermont.gov/bill/status/2026/H.6,Bill Status H.6,H.6,Introduced,True,False,
VT,shared equity,H.7,https://legislature.vermont.gov/bill/status/2026/H.7,Bill Status H.7,H.7,Introduced,True,False,
VT,shared equity,H.8,https://legislature.vermont.gov/bill/status/2026/H.8,Bill Status H.8,H.8,Introduced,True,False,
VT,shared equity,H.9,https://legislature.vermont.gov/bill/status/2026/H.9,Bill Status H.9,H.9,Introduced,True,False,
VT,shared equity,H.10,https://legislature.vermont.gov/bill/status/2026/H.10,Bill Status H.10,H.10,Introduced,True,False,
VT,shared equity,H.11,https://legislature.vermont.gov/bill/status/2026/H.11,Bill Status H.11,H.11,Introduced,True,False,
VT,shared equity,H.12,https://legislature.vermont.gov/bill/status/2026/H.12,Bill Status H.12,H.12,Introduced,True,False,
VT,shared equity,H.13,https://legislature.vermont.gov/bill/status/2026/H.13,Bill Status H.13 (Act 14),H.13,Introduced,True,False,
VT,shared equity,H.14,https://legislature.vermont.gov/bill/status/2026/H.14,Bill Status H.14,H.14,Introduced,True,False,
VT,shared equity,H.15,https://legislature.vermont.gov/bill/status/2026/H.15,Bill Status H.15,H.15,Introduced,True,False,
VT,shared equity,H.16,https://legislature.vermont.gov/bill/status/2026/H.16,Bill Status H.16,H.16,Introduced,True,False,
VT,shared equity,H.17,https://legislature.vermont.gov/bill/status/2026/H.17,Bill Status H.17,H.17,Introduced,True,False,
VT,shared equity,H.18,https://legislature.vermont.gov/bill/status/2026/H.18,Bill Status H.18,H.18,Introduced,True,False,
VT,shared equity,H.19,https://legislature.vermont.gov/bill/status/2026/H.19,Bill Status H.19,H.19,Introduced,True,False,
VT,shared equity,H.20,https://legislature.vermont.gov/bill/status/2026/H.20,Bill Status H.20,H.20,Introduced,True,False,
VT,shared equity,H.21,https://legislature.vermont.gov/bill/status/2026/H.21,Bill Status H.21 (Act 13),H.21,Introduced,True,False,
VT,shared equity,H.22,https://legislature.vermont.gov/bill/status/2026/H.22,Bill Status H.22,H.22,Introduced,True,False,
VT,shared equity,H.23,https://legislature.vermont.gov/bill/status/2026/H.23,Bill Status H.23,H.23,Introduced,True,False,
VT,shared equity,H.24,https://legislature.vermont.gov/bill/status/2026/H.24,Bill Status H.24,H.24,Introduced,True,False,
VT,shared equity,H.25,https://legislature.vermont.gov/bill/status/2026/H.25,Bill Status H.25,H.25,Introduced,True,False,
VT,shared equity,H.26,https://legislature.vermont.gov/bill/status/2026/H.26,Bill Status H.26,H.26,Introduced,True,False,
VT,shared equity,H.27,https://legislature.vermont.gov/bill/status/2026/H.27,Bill Status H.27 (Act 25),H.27,Introduced,True,False,
VT,shared equity,H.28,https://legislature.vermont.gov/bill/status/2026/H.28,Bill Status H.28,H.28,In committee,True,False,
VT,shared equity,H.29,https://legislature.vermont.gov/bill/status/2026/H.29,Bill Status H.29,H.29,Introduced,True,False,
VT,shared equity,H.30,https://legislature.vermont.gov/bill/status/2026/H.30,Bill Status H.30,H.30,Introduced,True,False,
VT,shared equity,H.31,https://legislature.vermont.gov/bill/status/2026/H.31,Bill Status H.31 (Act 3),H.31,Introduced,True,False,
VT,shared equity,H.32,https://legislature.vermont.gov/bill/status/2026/H.32,Bill Status H.32,H.32,Introduced,True,False,
VT,shared equity,H.33,https://legislature.vermont.gov/bill/status/2026/H.33,Bill Status H.33,H.33,Introduced,True,False,
VT,shared equity,H.34,https://legislature.vermont.gov/bill/status/2026/H.34,Bill Status H.34,H.34,In committee,True,False,
VT,shared equity,H.35,https://legislature.vermont.gov/bill/status/2026/H.35,Bill Status H.35 (Act 2),H.35,Introduced,True,False,
VT,shared equity,H.36,https://legislature.vermont.gov/bill/status/2026/H.36,Bill Status H.36,H.36,Introduced,True,False,
VT,shared equity,H.37,https://legislature.vermont.gov/bill/status/2026/H.37,Bill Status H.37,H.37,Introduced,True,False,
VT,shared equity,H.38,https://legislature.vermont.gov/bill/status/2026/H.38,Bill Status H.38,H.38,Introduced,True,False,
VT,shared equity,H.39,https://legislature.vermont.gov/bill/status/2026/H.39,Bill Status H.39,H.39,Introduced,True,False,
VT,shared equity,H.40,https://legislature.vermont.gov/bill/status/2026/H.40,Bill Status H.40,H.40,Introduced,True,False,
VT,shared equity,H.41,https://legislature.vermont.gov/bill/status/2026/H.41,Bill Status H.41 (Act 30),H.41,Introduced,True,False,
VT,shared equity,H.42,https://legislature.vermont.gov/bill/status/2026/H.42,Bill Status H.42,H.42,Introduced,True,False,
VT,shared equity,H.43,https://legislature.vermont.gov/bill/status/2026/H.43,Bill Status H.43,H.43,Introduced,True,False,
VT,shared equity,H.44,https://legislature.vermont.gov/bill/status/2026/H.44,Bill Status H.44 (Act 41),H.44,Introduced,True,False,
VT,shared equity,H.45,https://legislature.vermont.gov/bill/status/2026/H.45,Bill Status H.45,H.45,Introduced,True,False,
VT,shared equity,H.46,https://legislature.vermont.gov/bill/status/2026/H.46,Bill Status H.46,H.46,In committee,True,False,
VT,shared equity,H.47,https://legislature.vermont.gov/bill/status/2026/H.47,Bill Status H.47,H.47,Introduced,True,False,
VT,shared equity,H.48,https://legislature.vermont.gov/bill/status/2026/H.48,Bill Status H.48,H.48,Introduced,True,False,
VT,shared equity,H.49,https://legislature.vermont.gov/bill/status/2026/H.49,Bill Status H.49,H.49,Introduced,True,False,
VT,shared equity,H.50,https://legislature.vermont.gov/bill/status/2026/H.50,Bill Status H.50,H.50,Introduced,True,False,
VT,shared equity,H.51,https://legislature.vermont.gov/bill/status/2026/H.51,Bill Status H.51,H.51,Introduced,True,False,
VT,shared equity,H.52,https://legislature.vermont.gov/bill/status/2026/H.52,Bill Status H.52,H.52,Introduced,True,False,
VT,shared equity,H.53,https://legislature.vermont.gov/bill/status/2026/H.53,Bill Status H.53,H.53,Introduced,True,False,
VT,shared equity,H.54,https://legislature.vermont.gov/bill/status/2026/H.54,Bill Status H.54,H.54,Introduced,True,False,
VT,shared equity,H.55,https://legislature.vermont.gov/bill/status/2026/H.55,Bill Status H.55,H.55,Introduced,True,False,
VT,shared equity,H.56,https://legislature.vermont.gov/bill/status/2026/H.56,Bill Status H.56,H.56,Introduced,True,False,
VT,shared equity,H.57,https://legislature.vermont.gov/bill/status/2026/H.57,Bill Status H.57,H.57,In committee,True,False,
VT,shared equity,H.58,https://legislature.vermont.gov/bill/status/2026/H.58,Bill Status H.58,H.58,Introduced,True,False,
VT,shared equity,H.59,https://legislature.vermont.gov/bill/status/2026/H.59,Bill Status H.59,H.59,Introduced,True,False,
VT,shared equity,H.60,https://legislature.vermont.gov/bill/status/2026/H.60,Bill Status H.60,H.60,Introduced,True,False,
VT,shared equity,H.61,https://legislature.vermont.gov/bill/status/2026/H.61,Bill Status H.61,H.61,Introduced,True,False,
VT,shared equity,H.62,https://legislature.vermont.gov/bill/status/2026/H.62,Bill Status H.62,H.62,Introduced,True,False,
VT,shared equity,H.63,https://legislature.vermont.gov/bill/status/2026/H.63,Bill Status H.63,H.63,Introduced,True,False,
VT,shared equity,H.64,https://legislature.vermont.gov/bill/status/2026/H.64,Bill Status H.64,H.64,Introduced,True,False,
VT,shared equity,H.65,https://legislature.vermont.gov/bill/status/2026/H.65,Bill Status H.65,H.65,Introduced,True,False,
VT,shared equity,H.66,https://legislature.vermont.gov/bill/status/2026/H.66,Bill Status H.66,H.66,Introduced,True,False,
VT,shared equity,H.67,https://legislature.vermont.gov/bill/status/2026/H.67,Bill Status H.67,H.67,In committee,True,False,
VT,shared equity,H.68,https://legislature.vermont.gov/bill/status/2026/H.68,Bill Status H.68,H.68,Introduced,True,False,
VT,shared equity,H.69,https://legislature.vermont.gov/bill/status/2026/H.69,Bill Status H.69,H.69,Introduced,True,False,
VT,shared equity,H.70,https://legislature.vermont.gov/bill/status/2026/H.70,Bill Status H.70,H.70,Introduced,True,False,
